2026-06-24 14:58:55 | INFO     | HA-NUN |   ❌ RIVN: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 14:58:55 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for CHPT …
2026-06-24 14:58:57 | INFO     | HA-NUN | Fetched 958 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:58:57 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for FCEL …
2026-06-24 14:58:58 | INFO     | HA-NUN | Fetched 1,019 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:58:58 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for PLUG …
2026-06-24 14:58:59 | INFO     | HA-NUN | Fetched 1,019 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:58:59 | ERROR    | HA-NUN | Enhanced prediction failed: Dimension out of range (expected to be in range of [-1, 0], but got 1)
2026-06-24 14:58:59 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for DNA …
2026-06-24 14:59:01 | INFO     | HA-NUN | Fetched 960 bars [2026-06-23 -> 2026-06-23]
2026-06-24 14:59:01 | INFO     | HA-NUN |   ❌ DNA: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 14:59:01 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for CRSP …
2026-06-24 14:59:02 | INFO     | HA-NUN | Fetched 1,019 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:02 | INFO     | HA-NUN |   ❌ CRSP: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 14:59:02 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for EDIT …
2026-06-24 14:59:03 | INFO     | HA-NUN | Fetched 960 bars [2026-06-23 -> 2026-06-23]
2026-06-24 14:59:03 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for NTLA …
2026-06-24 14:59:04 | INFO     | HA-NUN | Fetched 1,015 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:04 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for BEAM …
2026-06-24 14:59:06 | INFO     | HA-NUN | Fetched 1,019 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:06 | INFO     | HA-NUN |   ❌ BEAM: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 14:59:06 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for ATER …
2026-06-24 14:59:07 | INFO     | HA-NUN | Fetched 886 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:07 | INFO     | HA-NUN |   ❌ ATER: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 14:59:07 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for UUUU …
2026-06-24 14:59:08 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:08 | ERROR    | HA-NUN | Enhanced prediction failed: Dimension out of range (expected to be in range of [-1, 0], but got 1)
2026-06-24 14:59:08 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for CCJ …
2026-06-24 14:59:10 | INFO     | HA-NUN | Fetched 1,019 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:10 | INFO     | HA-NUN |   ❌ CCJ: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 14:59:10 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for OCGN …
2026-06-24 14:59:11 | INFO     | HA-NUN | Fetched 1,014 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:11 | INFO     | HA-NUN |   ❌ OCGN: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 14:59:11 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for MRNA …
2026-06-24 14:59:13 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:13 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for BNTX …
2026-06-24 14:59:14 | INFO     | HA-NUN | Fetched 1,004 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:14 | INFO     | HA-NUN |   ❌ BNTX: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 14:59:14 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for NVAX …
2026-06-24 14:59:15 | INFO     | HA-NUN | Fetched 960 bars [2026-06-23 -> 2026-06-23]
2026-06-24 14:59:15 | INFO     | HA-NUN |   ❌ NVAX: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 14:59:15 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for AXSM …
2026-06-24 14:59:16 | INFO     | HA-NUN | Fetched 690 bars [2026-06-23 -> 2026-06-23]
2026-06-24 14:59:16 | INFO     | HA-NUN |   ❌ AXSM: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 14:59:16 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for GME …
2026-06-24 14:59:18 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:18 | INFO     | HA-NUN |   ❌ GME: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 14:59:18 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for BB …
2026-06-24 14:59:19 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:19 | ERROR    | HA-NUN | Enhanced prediction failed: Dimension out of range (expected to be in range of [-1, 0], but got 1)
2026-06-24 14:59:19 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for CEI …
Error 200, reqId 487: No security definition has been found for the request, contract: Stock(symbol='CEI', exchange='SMART', currency='USD')
2026-06-24 14:59:20 | WARNING  | HA-NUN | IB error 200: No security definition has been found for the request (reqId=487)
Unknown contract: Stock(symbol='CEI', exchange='SMART', currency='USD')
2026-06-24 14:59:20 | INFO     | HA-NUN |   ❌ CEI: SCAN ERROR — Could not qualify contract for 'CEI' (exchange=SMART, currency=USD). Check ticker, data subscription, and IB Gateway login.
2026-06-24 14:59:20 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for NKLA …
Error 200, reqId 488: No security definition has been found for the request, contract: Stock(symbol='NKLA', exchange='SMART', currency='USD')
2026-06-24 14:59:20 | WARNING  | HA-NUN | IB error 200: No security definition has been found for the request (reqId=488)
Unknown contract: Stock(symbol='NKLA', exchange='SMART', currency='USD')
2026-06-24 14:59:20 | INFO     | HA-NUN |   ❌ NKLA: SCAN ERROR — Could not qualify contract for 'NKLA' (exchange=SMART, currency=USD). Check ticker, data subscription, and IB Gateway login.
2026-06-24 14:59:20 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for GOEV …
Error 200, reqId 489: No security definition has been found for the request, contract: Stock(symbol='GOEV', exchange='SMART', currency='USD')
2026-06-24 14:59:20 | WARNING  | HA-NUN | IB error 200: No security definition has been found for the request (reqId=489)
Unknown contract: Stock(symbol='GOEV', exchange='SMART', currency='USD')
2026-06-24 14:59:20 | INFO     | HA-NUN |   ❌ GOEV: SCAN ERROR — Could not qualify contract for 'GOEV' (exchange=SMART, currency=USD). Check ticker, data subscription, and IB Gateway login.
2026-06-24 14:59:20 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for WKHS …
2026-06-24 14:59:21 | INFO     | HA-NUN | Fetched 630 bars [2026-06-23 -> 2026-06-23]
2026-06-24 14:59:21 | INFO     | HA-NUN |   ❌ WKHS: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 14:59:21 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for BLNK …
2026-06-24 14:59:23 | INFO     | HA-NUN | Fetched 1,008 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:23 | INFO     | HA-NUN |   ❌ BLNK: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 14:59:23 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for AG …
2026-06-24 14:59:24 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:24 | ERROR    | HA-NUN | Enhanced prediction failed: Dimension out of range (expected to be in range of [-1, 0], but got 1)
2026-06-24 14:59:24 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for HL …
2026-06-24 14:59:26 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:26 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for PAAS …
2026-06-24 14:59:27 | INFO     | HA-NUN | Fetched 1,019 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:27 | INFO     | HA-NUN |   ❌ PAAS: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 14:59:27 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for TQQQ …
2026-06-24 14:59:28 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
